transaction_real_price,city,exclusive_use_area,total_parking_capacity_in_site,apartment_building_count_in_sites,room_count,bathroom_count,heat_type_individual
160000000,0,122.64,234.0,3,4.0,2.0,1
88000000,0,59.92100000000001,375.0,6,3.0,2.0,1
76000000,0,59.97,551.0,14,3.0,1.0,1
647000000,1,84.83,468.0,2,3.0,1.0,0
400000000,1,84.93,289.0,6,3.0,2.0,1
450000000,1,84.689,989.0,10,3.0,2.0,0
439000000,1,59.97,2195.0,25,3.0,1.0,1
770000000,1,50.39,1136.0,58,2.0,1.0,1
188000000,0,84.99799999999998,869.0,12,3.0,2.0,1
135000000,1,35.3,681.0,10,2.0,1.0,1
260000000,1,74.7,151.0,1,3.0,2.0,1
325000000,1,50.54,2968.0,33,3.0,1.0,0
1420000000,1,168.63,994.0,7,4.0,2.0,0
289000000,0,84.98,3410.0,29,3.0,2.0,1
300000000,1,58.59,2561.0,26,2.0,1.0,1
377000000,1,59.43,479.0,4,3.0,2.0,1
294500000,0,126.638,1578.0,9,4.0,2.0,1
200000000,0,52.29,467.0,2,2.0,1.0,1
745000000,1,111.56,2090.0,3,3.0,2.0,1
283740000,0,84.99,932.0,29,3.0,2.0,1
338000000,0,180.16,550.0,3,5.0,2.0,1
400000000,0,84.9749,829.0,7,3.0,2.0,1
165000000,0,78.17,306.0,3,3.0,2.0,1
86000000,0,34.29,220.0,1,1.0,1.0,1
1605000000,1,84.99,7876.0,65,3.0,2.0,0
199000000,1,49.77,2450.0,16,3.0,1.0,0
1050000000,1,76.5,3930.0,30,3.0,1.0,0
270000000,1,84.54,217.0,2,3.0,2.0,1
340000000,1,39.6,297.0,6,2.0,1.0,0
403000000,1,75.2,672.0,5,3.0,2.0,1
440000000,1,59.82,2085.0,15,2.0,1.0,0
126000000,0,59.97,121.0,1,3.0,2.0,1
250000000,1,84.935,147.0,2,3.0,2.0,1
185000000,0,97.376,869.0,12,3.0,2.0,1
285000000,1,59.97,215.0,4,3.0,2.0,1
315000000,1,59.92,316.0,3,3.0,1.0,1
290000000,0,114.666,390.0,2,4.0,2.0,1
137000000,1,29.6,438.0,1,1.0,1.0,1
265000000,1,59.88,753.0,7,3.0,1.0,1
475000000,1,84.32,912.0,8,3.0,1.0,1
785000000,1,114.92,2091.0,19,4.0,2.0,1
48000000,0,40.1,298.0,8,2.0,1.0,1
627000000,0,159.8382,2733.0,19,4.0,2.0,1
2185000000,1,161.19,720.0,13,5.0,2.0,0
142000000,0,59.34,371.0,2,3.0,1.0,1
475000000,1,60.72,217.0,4,2.0,1.0,0
45000000,0,53.85,320.0,9,3.0,1.0,1
197500000,1,49.54,893.0,14,3.0,1.0,0
241000000,0,84.9793,2595.0,14,3.0,2.0,1
760000000,1,119.47,1400.0,14,4.0,2.0,1
363000000,1,84.68,281.0,3,3.0,2.0,1
700000000,1,84.95,758.0,6,3.0,2.0,0
385000000,1,26.5,1529.0,17,1.0,1.0,0
385000000,0,84.6389,4599.0,14,3.0,2.0,1
675000000,1,84.936,1209.0,14,3.0,2.0,0
509000000,1,59.885,380.0,6,3.0,1.0,1
94000000,0,84.88,350.0,5,3.0,2.0,1
305000000,1,84.9,421.0,6,3.0,2.0,0
92030000,0,49.14,700.0,7,2.0,1.0,1
805000000,1,118.25,1710.0,6,0.0,0.0,0
718800000,1,84.9,1174.0,10,3.0,2.0,1
1030000000,1,99.79,975.0,8,3.0,2.0,0
279000000,1,59.4364,678.0,6,3.0,1.0,1
198000000,0,59.72,431.0,4,3.0,1.0,1
213000000,1,59.93,1352.0,15,3.0,1.0,1
760000000,1,100.35,785.0,11,3.0,1.0,0
106500000,0,60.48,198.0,3,3.0,1.0,1
547000000,1,84.98,417.0,7,3.0,2.0,1
1080000000,1,136.325,4494.0,56,4.0,2.0,0
188000000,1,68.13,4932.0,31,3.0,1.0,0
1090000000,1,84.92,516.0,3,3.0,2.0,1
190000000,0,59.91,402.0,3,3.0,1.0,0
63000000,0,40.13,84.0,16,2.0,1.0,1
570000000,1,83.67,3012.0,16,3.0,2.0,1
250000000,1,59.22,600.0,4,3.0,1.0,1
460000000,1,59.92,551.0,7,3.0,2.0,0
155000000,1,49.5,334.0,5,2.0,1.0,0
470000000,1,84.83,465.0,9,3.0,2.0,0
168000000,0,59.8,3776.0,35,3.0,1.0,1
149500000,1,59.4,188.0,2,3.0,1.0,1
900000000,1,84.97,1077.0,10,3.0,1.0,0
308500000,1,70.56,360.0,12,3.0,1.0,0
66500000,0,84.98,105.0,1,3.0,2.0,1
143000000,0,84.99,3776.0,35,3.0,2.0,1
465000000,0,112.5054,422.0,3,3.0,2.0,1
380000000,1,59.99,1806.0,25,3.0,2.0,1
346610000,0,129.7704,916.0,5,4.0,2.0,1
425000000,0,147.97,946.0,17,4.0,2.0,0
399000000,1,58.42,2990.0,22,3.0,1.0,1
323000000,0,84.64,2918.0,18,4.0,1.0,1
195000000,0,84.91,1500.0,15,3.0,1.0,0
442000000,0,84.99700000000001,1306.0,15,3.0,2.0,1
450000000,0,121.2098,481.0,5,4.0,2.0,1
520000000,1,84.91,375.0,2,3.0,2.0,1
515000000,1,84.95,2776.0,27,3.0,2.0,1
70000000,0,59.76,1789.0,10,3.0,1.0,0
189000000,1,49.77,459.0,7,2.0,1.0,0
340000000,0,84.99,932.0,29,3.0,2.0,1
85000000,0,84.99,606.0,8,3.0,2.0,1
313000000,1,59.91,522.0,9,3.0,2.0,1
385000000,1,58.136,1488.0,16,3.0,1.0,1
1060000000,1,118.25,1710.0,6,4.0,2.0,0
259000000,0,115.65,2651.0,16,4.0,2.0,1
637000000,1,109.905,507.0,6,4.0,2.0,1
400000000,1,78.3,692.0,8,3.0,1.0,1
127000000,0,49.73,481.0,6,2.0,1.0,0
574000000,1,84.96,222.0,3,3.0,2.0,1
276000000,1,61.32,238.0,2,2.0,1.0,1
600000000,1,84.941,660.0,6,3.0,2.0,1
215000000,0,59.81,662.0,10,3.0,2.0,0
700000000,1,84.96,1356.0,8,3.0,1.0,0
410000000,1,84.5,700.0,5,3.0,2.0,1
78000000,0,59.8,3776.0,35,3.0,1.0,1
510000000,1,135.0,1352.0,15,4.0,2.0,0
190000000,1,62.22,4753.0,30,2.0,1.0,1
396000000,1,59.86,477.0,7,3.0,2.0,1
420000000,0,102.52,1578.0,9,3.0,2.0,1
315000000,1,75.5,250.0,2,3.0,2.0,1
265000000,1,84.97,1602.0,15,3.0,2.0,1
305000000,1,59.97,242.0,4,2.0,1.0,1
339000000,1,55.85,1161.0,15,3.0,1.0,1
370000000,0,123.7068,440.0,6,4.0,2.0,1
260000000,1,59.9,563.0,7,2.0,2.0,1
66000000,1,41.3,550.0,14,2.0,1.0,0
830000000,1,84.83,468.0,2,3.0,1.0,0
258000000,1,61.257,414.0,6,3.0,2.0,1
354000000,1,84.741,669.0,12,3.0,2.0,1
325000000,1,86.07,713.0,11,2.0,1.0,0
164000000,0,122.52,702.0,11,4.0,2.0,1
398000000,1,84.53,1010.0,14,3.0,2.0,0
314000000,1,59.93,815.0,10,3.0,1.0,1
770000000,1,114.93,1376.0,10,4.0,2.0,0
273000000,1,59.783,331.0,3,2.0,1.0,1
345000000,1,84.8,112.0,2,3.0,2.0,1
220000000,1,84.3,121.0,1,3.0,2.0,1
133900000,0,60.0,200.0,2,3.0,1.0,0
1280000000,1,84.9984,4443.0,34,3.0,2.0,0
770000000,1,84.971,2237.0,30,3.0,2.0,0
298000000,0,126.638,2381.0,14,4.0,2.0,1
415000000,1,59.89,748.0,9,3.0,1.0,1
400000000,0,126.638,2381.0,14,4.0,2.0,1
599000000,1,123.51,962.0,8,4.0,2.0,0
230000000,1,33.18,325.0,8,2.0,1.0,0
580000000,1,70.87,1468.0,25,2.0,1.0,0
500000000,1,84.91,1391.0,15,3.0,2.0,1
765000000,1,59.9772,4443.0,34,3.0,1.0,0
46750000,0,49.08,2500.0,17,3.0,1.0,1
270000000,1,46.75,1299.0,8,2.0,1.0,0
800000000,1,84.98,1162.0,10,3.0,2.0,0
235000000,1,59.78,1200.0,15,2.0,1.0,1
250000000,1,84.99,1641.0,16,3.0,2.0,0
475000000,1,51.48,360.0,5,2.0,1.0,1
152000000,1,36.16,350.0,5,2.0,1.0,1
532000000,1,59.97,687.0,10,3.0,2.0,1
425000000,0,123.7068,440.0,6,4.0,2.0,1
680000000,1,79.61,138.0,3,3.0,1.0,0
305170000,0,127.489,1405.0,6,4.0,2.0,1
209980000,0,84.99,1066.0,4,3.0,2.0,1
417000000,0,68.7083,179.0,2,3.0,2.0,1
224000000,1,40.02,220.0,5,2.0,1.0,1
309000000,1,59.96,327.0,3,3.0,1.0,1
385000000,0,84.88799999999998,1578.0,9,3.0,2.0,1
640000000,1,134.99,2776.0,27,4.0,2.0,1
235000000,1,49.94,2800.0,23,2.0,1.0,0
414000000,1,84.98,262.0,4,3.0,2.0,1
300000000,1,45.255,364.0,1,1.0,1.0,1
159000000,1,44.1,241.0,5,2.0,1.0,1
560000000,1,115.28,827.0,13,4.0,2.0,1
223000000,1,36.88,579.0,9,2.0,1.0,1
270000000,1,57.1,456.0,6,2.0,1.0,1
357000000,0,84.8813,1582.0,8,3.0,2.0,1
740000000,1,84.85,588.0,10,3.0,2.0,1
407000000,0,110.72,2277.0,25,4.0,2.0,1
233000000,0,84.99,1066.0,4,3.0,2.0,1
85000000,0,59.98,547.0,9,3.0,1.0,0
719000000,1,84.8032,745.0,6,3.0,2.0,1
62000000,1,27.0,681.0,10,1.0,1.0,1
394000000,0,111.862,585.0,5,3.0,2.0,1
318000000,1,59.96,327.0,3,3.0,1.0,1
662500000,1,68.91,3300.0,13,2.0,1.0,0
175000000,1,45.96,340.0,1,1.0,1.0,1
571500000,0,127.489,1405.0,6,4.0,2.0,1
500000000,1,101.65,1571.0,16,4.0,2.0,1
505000000,1,65.66,205.0,2,2.0,1.0,1
200000000,0,84.93,4700.0,18,3.0,2.0,1
495000000,1,84.84,194.0,1,3.0,2.0,1
200000000,0,59.6054,775.0,8,3.0,1.0,1
113000000,0,59.8,66.0,2,3.0,1.0,1
90500000,0,83.6025,498.0,11,3.0,1.0,1
119000000,0,31.8492,178.0,1,1.0,1.0,1
450000000,1,59.94,1974.0,15,3.0,1.0,1
1239900000,1,153.79,452.0,2,4.0,2.0,1
420000000,1,84.9216,121.0,2,3.0,2.0,1
400000000,1,84.89,247.0,2,3.0,2.0,1
240000000,1,41.62,518.0,13,2.0,1.0,1
700000000,1,84.82,416.0,4,3.0,2.0,0
535000000,1,101.93,1119.0,15,3.0,2.0,0
300000000,1,59.92,103.0,1,3.0,1.0,1
338000000,1,83.97,806.0,4,3.0,1.0,0
187000000,0,105.3,1167.0,13,4.0,2.0,1
196000000,0,84.69,390.0,4,3.0,2.0,1
328500000,1,58.46,2328.0,18,2.0,1.0,0
418000000,0,84.96,470.0,7,3.0,2.0,0
73500000,1,41.3,676.0,26,2.0,1.0,0
155000000,0,84.9934,125.0,3,3.0,2.0,1
261000000,0,84.962,1093.0,12,3.0,2.0,0
468000000,1,84.74,980.0,13,3.0,2.0,1
400000000,0,123.119,427.0,6,4.0,2.0,1
86800000,1,44.52,2328.0,18,2.0,1.0,0
529500000,1,84.93,221.0,2,3.0,2.0,0
647000000,1,65.34,1104.0,34,2.0,1.0,0
345000000,1,59.37300000000001,1257.0,12,3.0,1.0,1
296000000,1,59.96,249.0,2,3.0,1.0,1
333000000,1,84.87,1544.0,9,3.0,2.0,1
746880000,1,119.727,1239.0,14,4.0,2.0,1
86000000,0,59.9942,1989.0,18,3.0,2.0,1
260000000,1,39.76,984.0,18,2.0,1.0,0
985000000,1,136.325,4494.0,56,4.0,2.0,0
160000000,1,59.31,92.0,1,2.0,1.0,1
78650000,0,46.8,284.0,1,1.0,1.0,1
385000000,0,84.6528,4599.0,14,3.0,2.0,1
666000000,1,118.25,1299.0,8,4.0,2.0,0
124000000,0,40.5,116.0,1,2.0,1.0,1
311680000,0,98.4097,5755.0,15,4.0,2.0,1
75000000,0,59.97,203.0,1,2.0,1.0,1
1045000000,1,147.34,2040.0,18,4.0,2.0,1
179000000,0,84.95,793.0,6,3.0,2.0,1
359000000,1,59.76,1349.0,14,2.0,1.0,1
280000000,0,59.937,3958.0,29,3.0,2.0,1
183000000,1,44.52,78.0,10,2.0,1.0,0
455000000,0,84.97,1009.0,4,3.0,2.0,1
90700000,0,59.94600000000001,560.0,6,3.0,1.0,1
477510000,0,147.52,857.0,14,4.0,2.0,0
644000000,1,65.11,191.0,2,2.0,1.0,1
492000000,1,59.828,777.0,7,3.0,1.0,1
605000000,1,108.08,1710.0,6,4.0,2.0,0
2005000000,1,82.5,864.0,4,3.0,1.0,0
148000000,0,84.98,619.0,3,3.0,2.0,1
915000000,1,84.96,2080.0,22,3.0,2.0,0
228000000,0,84.9902,4697.0,49,3.0,2.0,1
390000000,1,84.68,678.0,5,3.0,2.0,1
840000000,1,84.94,485.0,6,3.0,2.0,1
400000000,1,84.93,793.0,11,3.0,2.0,1
265000000,1,52.07,261.0,4,2.0,1.0,1
149500000,0,59.9666,402.0,4,3.0,2.0,1
93000000,0,59.71,225.0,1,2.0,1.0,1
304000000,1,59.4,401.0,5,3.0,1.0,1
343000000,0,84.9913,3400.0,30,3.0,2.0,1
268000000,1,49.8,554.0,6,2.0,1.0,0
550000000,1,59.788,576.0,10,3.0,2.0,1
119000000,0,59.8,3776.0,35,3.0,1.0,1
260000000,0,84.9983,204.0,4,3.0,2.0,1
383410000,1,84.92,629.0,9,3.0,2.0,0
502000000,1,84.84,2554.0,31,4.0,2.0,1
210830000,0,84.97,1551.0,21,3.0,2.0,1
330000000,1,84.99,352.0,2,3.0,2.0,1
305000000,0,59.89,2252.0,17,3.0,2.0,1
178000000,1,49.6,550.0,4,2.0,1.0,0
575000000,1,101.93,883.0,11,3.0,2.0,1
154000000,0,59.93,1351.0,11,3.0,1.0,1
550000000,1,59.88,2173.0,19,3.0,1.0,0
173000000,0,84.98,1578.0,9,3.0,2.0,1
390000000,1,84.92,241.0,2,3.0,2.0,1
332000000,0,134.25,2136.0,19,4.0,2.0,0
400000000,1,95.39,346.0,8,3.0,1.0,0
995000000,1,100.82,5540.0,122,4.0,1.0,0
314000000,1,59.96,290.0,2,3.0,1.0,1
260000000,0,84.84,1556.0,17,3.0,2.0,0
1290000000,1,148.94,1129.0,4,3.0,2.0,0
425000000,1,84.39,298.0,4,3.0,2.0,1
310000000,1,59.58,2110.0,23,3.0,1.0,1
124000000,0,49.08,2500.0,17,3.0,1.0,1
389300000,1,59.99,386.0,3,3.0,2.0,1
82000000,0,28.8,265.0,1,1.0,1.0,1
815000000,1,84.69,1974.0,15,3.0,2.0,1
350000000,1,59.92,2721.0,25,3.0,1.0,1
265000000,1,62.41,672.0,5,2.0,1.0,1
271500000,1,68.13,4932.0,31,3.0,1.0,0
1335000000,1,61.57,2500.0,124,3.0,1.0,1
172000000,0,59.73,1346.0,12,3.0,1.0,1
420000000,1,84.91,113.0,1,3.0,2.0,1
199000000,0,59.901,439.0,7,3.0,2.0,1
244000000,0,84.5011,333.0,4,3.0,2.0,1
168000000,0,59.6054,775.0,8,3.0,1.0,1
377000000,1,64.79,729.0,3,2.0,1.0,1
130000000,0,59.85,296.0,1,3.0,1.0,1
110000000,0,59.95,1989.0,15,3.0,1.0,1
436000000,0,149.5497,5755.0,15,4.0,2.0,1
278000000,1,66.56,681.0,10,3.0,1.0,1
120000000,0,49.32,202.0,4,2.0,1.0,1
865000000,1,128.81,4418.0,37,4.0,2.0,0
290000000,0,101.96,1551.0,21,3.0,2.0,1
100500000,0,41.85,551.0,14,2.0,1.0,1
330000000,1,59.9,217.0,2,3.0,1.0,1
172000000,1,44.64,774.0,10,3.0,1.0,0
205340000,0,84.99,1066.0,4,3.0,2.0,1
359830000,1,84.74,831.0,10,3.0,2.0,0
860000000,1,59.25,1920.0,18,3.0,2.0,1
295000000,1,68.13,4932.0,31,3.0,1.0,0
650000000,1,41.99,1136.0,58,2.0,1.0,1
110620000,0,84.1253,381.0,6,3.0,2.0,1
228000000,1,44.52,78.0,10,2.0,1.0,0
1018000000,1,84.99,7876.0,65,3.0,2.0,0
141000000,0,84.9,318.0,4,3.0,2.0,1
550000000,1,84.896,810.0,12,3.0,2.0,0
450000000,1,84.95,1161.0,15,3.0,2.0,1
458000000,1,84.97,1177.0,16,3.0,2.0,1
470000000,0,84.99700000000001,1306.0,15,3.0,2.0,1
435000000,0,142.539,1592.0,11,4.0,2.0,1
1900000000,1,165.446,6075.0,44,4.0,3.0,0
480000000,1,127.032,1153.0,21,4.0,2.0,1
472500000,1,81.92,1000.0,3,2.0,1.0,0
580000000,1,84.91,1174.0,10,3.0,2.0,1
273000000,1,39.53,700.0,6,3.0,1.0,0
590000000,1,84.97,3310.0,42,3.0,2.0,0
290000000,0,84.9677,2675.0,18,3.0,2.0,1
350000000,1,84.08,183.0,2,3.0,2.0,1
145000000,0,84.835,264.0,1,3.0,2.0,1
161000000,0,59.96,536.0,5,3.0,1.0,1
174000000,1,41.3,1710.0,10,2.0,1.0,0
691980000,1,134.87,236.0,3,4.0,2.0,0
80500000,0,59.85,753.0,6,3.0,1.0,1
198000000,0,59.86,955.0,7,3.0,1.0,1
105000000,0,83.34,96.0,2,3.0,1.0,1
322500000,0,127.2641,1460.0,15,4.0,2.0,1
658000000,1,84.65,417.0,5,3.0,2.0,1
309000000,1,58.01,823.0,28,2.0,1.0,0
515000000,1,59.82,787.0,10,3.0,1.0,0
61820000,0,49.82,1440.0,16,2.0,1.0,1
413000000,0,74.65,820.0,9,3.0,2.0,1
208000000,0,59.6572,453.0,3,3.0,2.0,1
469000000,1,59.98,550.0,5,3.0,2.0,1
414500000,1,59.99,1806.0,25,3.0,2.0,1
430000000,1,84.9,134.0,1,3.0,2.0,1
191590000,0,84.93,393.0,2,3.0,2.0,1
835000000,1,84.98,1162.0,10,3.0,2.0,0
289000000,0,84.8273,642.0,8,3.0,2.0,0
98700000,0,51.63,540.0,6,2.0,1.0,1
220000000,1,84.98,424.0,5,3.0,2.0,1
495000000,1,84.99,208.0,3,3.0,2.0,1
680000000,1,80.2,468.0,9,3.0,1.0,0
370000000,1,59.97,266.0,3,3.0,1.0,1
408000000,1,84.75,500.0,3,3.0,2.0,1
214000000,0,84.988,1162.0,14,3.0,2.0,0
334000000,1,54.0,392.0,2,2.0,1.0,1
100000000,0,59.99,1050.0,16,3.0,1.0,0
548000000,1,84.86,1391.0,15,3.0,2.0,1
248000000,1,59.95,1459.0,13,3.0,1.0,1
280000000,1,84.881,505.0,5,3.0,2.0,0
192000000,0,84.9876,658.0,6,3.0,2.0,1
407000000,1,59.95,576.0,7,3.0,2.0,0
160000000,0,84.9959,453.0,3,3.0,2.0,1
1045000000,1,50.38,2500.0,124,2.0,1.0,1
172000000,0,59.4,1440.0,16,3.0,1.0,1
600000000,1,84.96,375.0,4,3.0,2.0,1
254000000,1,59.69,151.0,2,3.0,2.0,1
599900000,1,84.98,850.0,9,3.0,2.0,1
145000000,0,58.01,2716.0,20,2.0,1.0,0
188000000,1,53.54,373.0,4,2.0,1.0,1
267000000,0,84.9807,1449.0,16,3.0,2.0,1
380000000,0,121.1904,1024.0,6,4.0,2.0,1
165000000,0,59.9875,1117.0,17,3.0,2.0,1
898000000,1,66.6,1285.0,34,3.0,1.0,0
340500000,1,59.52,704.0,9,3.0,1.0,1
62000000,0,46.27,1340.0,10,3.0,1.0,1
680000000,1,103.68,523.0,5,3.0,2.0,1
383000000,1,59.94,465.0,5,3.0,2.0,0
348000000,1,84.66,121.0,1,3.0,2.0,1
1000000000,1,84.99,7876.0,65,3.0,2.0,0
217000000,1,49.92,390.0,6,3.0,1.0,0
170000000,0,41.52,3240.0,33,2.0,1.0,0
748000000,1,134.94,2300.0,18,4.0,2.0,0
282000000,1,107.91,287.0,2,3.0,2.0,1
258000000,0,71.0277,294.0,3,3.0,2.0,1
383000000,1,59.54,588.0,10,3.0,2.0,1
383000000,0,122.9131,1362.0,15,4.0,2.0,0
277000000,0,84.6588,918.0,15,3.0,2.0,1
398000000,1,114.66,1602.0,15,4.0,2.0,1
450000000,1,129.66,1000.0,13,4.0,2.0,0
430000000,1,84.87,132.0,2,3.0,2.0,1
510000000,1,83.58,217.0,4,3.0,1.0,0
358000000,1,59.94,3060.0,31,3.0,1.0,1
356000000,0,101.78,1070.0,14,3.0,2.0,0
317000000,1,60.0,5402.0,49,3.0,1.0,0
91000000,0,84.97,252.0,3,4.0,2.0,1
799000000,1,84.97,1020.0,12,3.0,2.0,0
435000000,1,59.98,454.0,6,3.0,2.0,1
400000000,1,84.97,530.0,14,3.0,2.0,0
325000000,0,84.9669,1761.0,9,3.0,2.0,1
409000000,1,59.99,1806.0,25,3.0,2.0,1
219000000,1,122.58,878.0,13,4.0,2.0,0
173880000,0,84.7032,222.0,3,3.0,2.0,1
795000000,1,141.45,600.0,6,4.0,2.0,0
1015000000,1,83.23,1104.0,34,2.0,1.0,0
280000000,1,84.82,2513.0,13,3.0,2.0,1
1570000000,1,177.255,1662.0,2,4.0,2.0,0
230000000,1,36.88,579.0,9,2.0,1.0,1
205000000,0,73.92,3240.0,33,3.0,1.0,0
94000000,0,84.69,1469.0,16,3.0,2.0,1
99000000,0,48.39,104.0,3,2.0,1.0,1
465000000,1,84.87,2990.0,22,3.0,2.0,1
440000000,1,84.83,831.0,10,3.0,2.0,0
239000000,0,84.94,728.0,9,3.0,2.0,1
190000000,1,59.77,109.0,1,2.0,1.0,1
680000000,1,114.86,1344.0,15,4.0,2.0,1
230000000,1,41.3,4471.0,21,2.0,1.0,0
860000000,1,59.606,852.0,12,3.0,2.0,0
381000000,1,59.91,369.0,3,2.0,1.0,1
80000000,0,59.86,110.0,1,3.0,1.0,1
310000000,1,39.51,325.0,8,3.0,1.0,0
780000000,1,59.76,930.0,11,3.0,1.0,0
895000000,1,50.38,2500.0,124,2.0,1.0,1
205000000,1,59.4,188.0,1,2.0,1.0,1
247000000,1,79.25,994.0,21,3.0,1.0,0
120000000,0,84.95,131.0,2,3.0,2.0,1
348500000,0,134.96,592.0,4,4.0,2.0,1
154000000,0,84.28,900.0,11,3.0,2.0,1
346500000,1,83.66,477.0,5,3.0,1.0,1
958000000,1,84.99,7876.0,65,3.0,2.0,0
337500000,1,84.995,1103.0,15,3.0,2.0,1
385000000,0,84.88799999999998,2381.0,14,3.0,2.0,1
485000000,1,84.95,300.0,12,3.0,2.0,0
320000000,1,50.54,2968.0,33,3.0,1.0,0
505000000,1,84.92,354.0,3,3.0,2.0,1
327000000,1,84.8485,296.0,5,3.0,2.0,1
208000000,1,59.88,2366.0,28,3.0,1.0,1
478000000,0,84.99700000000001,1306.0,15,3.0,2.0,1
654800000,0,174.107,5755.0,15,4.0,2.0,1
560000000,1,84.9,815.0,10,3.0,2.0,1
593000000,1,35.64,2500.0,124,2.0,1.0,1
445000000,1,84.82,299.0,7,3.0,2.0,1
690000000,1,84.74,750.0,2,3.0,2.0,1
440000000,1,84.73,251.0,4,3.0,2.0,1
150000000,0,110.97,377.0,6,4.0,2.0,1
440000000,1,84.81,242.0,4,3.0,2.0,1
60000000,0,41.3,2716.0,20,2.0,1.0,0
208000000,1,84.64,297.0,5,3.0,2.0,1
348000000,1,60.0,748.0,9,3.0,1.0,1
260000000,0,84.9468,910.0,7,3.0,2.0,1
1880000000,1,145.83,1824.0,7,3.0,2.0,0
485000000,1,84.87799999999999,1054.0,11,3.0,2.0,1
520000000,1,84.84,345.0,4,3.0,2.0,0
250000000,1,84.6,195.0,2,3.0,2.0,1
410400000,0,131.9004,2733.0,19,3.0,2.0,1
648000000,1,114.84,784.0,5,4.0,2.0,1
160000000,0,59.9645,712.0,7,3.0,2.0,1
37000000,0,47.79,560.0,11,3.0,1.0,1
409000000,1,84.29,152.0,2,3.0,2.0,1
472000000,1,84.9,1140.0,12,3.0,2.0,0
875000000,1,114.95,805.0,10,4.0,2.0,1
342000000,0,124.47,554.0,13,4.0,2.0,0
251000000,0,59.1873,276.0,3,3.0,1.0,0
234000000,1,59.42,517.0,6,3.0,1.0,1
239000000,0,84.98,622.0,5,3.0,2.0,1
260000000,1,45.1,237.0,1,1.0,1.0,1
250000000,1,64.62,292.0,4,2.0,1.0,1
305000000,0,84.82,318.0,3,3.0,2.0,1
350000000,0,77.0514,603.0,2,3.0,2.0,1
1300000000,1,76.79,5000.0,28,3.0,1.0,0
790000000,1,59.97,945.0,8,3.0,2.0,0
450000000,1,84.84,684.0,13,3.0,2.0,1
260000000,0,84.59,662.0,10,3.0,2.0,0
503000000,1,59.91,735.0,8,2.0,1.0,0
270000000,0,102.52,2381.0,14,3.0,2.0,1
405000000,1,47.94,783.0,15,2.0,1.0,0
118000000,0,84.93,702.0,11,3.0,2.0,1
273000000,1,84.5,700.0,5,3.0,2.0,1
302000000,0,84.961,573.0,11,3.0,2.0,1
230000000,1,59.82,311.0,4,3.0,1.0,1
710000000,1,42.55,1136.0,58,2.0,1.0,1
215000000,1,59.39,567.0,5,2.0,1.0,0
76500000,0,24.2475,160.0,1,1.0,1.0,1
362000000,1,84.97,3146.0,25,3.0,2.0,1
100000000,0,59.82,160.0,1,2.0,1.0,1
548000000,1,84.93,400.0,6,3.0,1.0,1
90000000,0,59.8,3776.0,35,3.0,1.0,1
340000000,0,84.98700000000002,529.0,5,3.0,2.0,1
1050000000,1,120.915,219.0,3,4.0,2.0,1
500000000,1,59.93,343.0,2,3.0,1.0,1
69000000,0,59.66,160.0,1,3.0,1.0,1
255000000,0,84.898,413.0,8,3.0,2.0,1
218000000,1,59.4,782.0,6,3.0,1.0,0
197000000,1,59.92,705.0,4,3.0,1.0,1
319000000,1,59.93,1352.0,15,3.0,1.0,1
430000000,0,59.526,1174.0,11,3.0,2.0,1
1000000000,1,84.99,7876.0,65,3.0,2.0,0
245000000,0,119.25,2716.0,24,4.0,2.0,1
185000000,1,59.76,562.0,6,2.0,1.0,0
472000000,1,105.8959,250.0,5,3.0,2.0,1
279000000,0,85.0,4515.0,30,3.0,2.0,1
199200000,0,84.9902,4697.0,49,3.0,2.0,1
350000000,1,59.99,1426.0,20,3.0,2.0,1
78000000,0,41.85,236.0,7,2.0,1.0,1
74000000,0,59.99,1430.0,10,3.0,1.0,1
470000000,1,84.79,492.0,9,3.0,2.0,0
425000000,1,59.67,156.0,2,3.0,1.0,0
429000000,1,114.35,1630.0,16,4.0,2.0,1
340000000,0,84.9944,3400.0,30,3.0,2.0,1
404000000,1,59.85,1115.0,16,3.0,2.0,0
222000000,1,35.46,900.0,10,1.0,1.0,0
427000000,1,114.722,539.0,8,4.0,2.0,1
310000000,1,84.73,251.0,4,3.0,2.0,1
122500000,1,45.55,583.0,2,1.0,1.0,0
470000000,1,84.89,1314.0,7,3.0,2.0,0
843000000,1,84.9604,522.0,8,3.0,2.0,1
217000000,1,59.92,705.0,4,3.0,1.0,1
203000000,1,59.28,1120.0,26,2.0,1.0,0
898000000,1,98.63,1625.0,33,4.0,2.0,0
148000000,1,59.95,706.0,9,3.0,1.0,0
1380000000,1,158.705,4494.0,56,4.0,2.0,0
325000000,0,127.2641,1460.0,15,4.0,2.0,1
215000000,1,44.64,774.0,10,3.0,1.0,0
373000000,1,84.99,1033.0,11,3.0,2.0,0
160000000,1,49.92,390.0,6,3.0,1.0,0
265000000,1,59.89,748.0,9,3.0,1.0,1
2080000000,1,204.41,388.0,4,4.0,2.0,1
880000000,1,84.95,1821.0,13,3.0,2.0,1
1500000000,1,84.943,6075.0,44,3.0,2.0,0
158500000,1,44.52,1402.0,16,2.0,1.0,1
300000000,1,46.75,1299.0,8,2.0,1.0,0
180000000,1,56.88,220.0,4,3.0,1.0,1
575000000,1,54.94,617.0,12,2.0,1.0,0
395000000,1,78.3,692.0,8,3.0,1.0,1
