transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,supply_area,total_household_count_of_area_type,room_count,bathroom_count,heat_fuel_cogeneration,heat_fuel_gas,heat_type_central,heat_type_district,heat_type_individual,front_door_structure_corridor,front_door_structure_mixed,front_door_structure_stairway
310000000,1,84.98,1,453.0,453,5,109.09,192,3.0,2.0,0,1,0,0,1,0,0,1
240000000,1,39.82,6,893.0,2433,14,56.98,372,2.0,1.0,1,0,0,1,0,1,0,0
242000000,1,44.64,10,774.0,1285,10,66.12,801,3.0,1.0,0,1,1,0,0,1,0,0
90000000,0,59.8,11,252.0,246,3,77.59,128,3.0,1.0,0,1,0,0,1,0,0,1
600000000,0,84.6389,13,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
1420000000,1,128.01,3,2906.0,2435,21,152.72,560,4.0,2.0,1,0,0,1,0,0,0,1
110000000,0,59.54,11,735.0,1116,13,80.79,171,3.0,1.0,0,1,0,0,1,1,0,0
337000000,1,51.48,9,360.0,360,5,72.33,170,2.0,1.0,0,1,0,0,1,1,0,0
238000000,0,103.528,17,1578.0,922,9,131.86,140,3.0,2.0,0,1,0,0,1,0,0,1
730000000,1,84.95,15,329.0,276,7,106.53,223,3.0,2.0,0,1,0,0,1,0,0,1
485000000,0,134.314,24,3958.0,2947,29,162.78,336,4.0,2.0,0,1,0,0,1,0,0,1
540000000,1,84.96,10,599.0,504,6,111.78,47,3.0,2.0,0,1,0,0,1,0,0,1
224000000,1,32.08,9,175.0,175,1,43.79,53,1.0,1.0,0,1,0,0,1,1,0,0
1760000000,1,94.49,5,2454.0,1278,13,125.49,250,3.0,2.0,1,0,0,1,0,0,0,1
297000000,1,59.88,11,2366.0,1971,28,81.95,520,3.0,1.0,0,1,0,0,1,1,0,0
460000000,1,126.28,11,2488.0,1244,28,151.72,672,4.0,2.0,1,0,0,1,0,0,0,1
570000000,1,84.93,20,166.0,102,1,103.6,17,3.0,2.0,0,1,0,0,1,0,0,1
750000000,1,84.98,3,1216.0,949,12,110.78,181,3.0,2.0,0,1,0,0,1,0,0,1
120000000,0,59.88,6,181.0,257,3,79.55,257,3.0,1.0,0,1,0,0,1,0,0,1
97150000,0,84.34,24,280.0,360,4,109.65,146,3.0,2.0,0,1,0,0,1,0,0,1
106000000,0,49.94,6,326.0,1080,7,72.95,270,2.0,1.0,0,1,0,0,1,1,0,0
445000000,1,52.51,12,455.0,492,1,76.03,175,3.0,1.0,0,1,1,0,0,1,0,0
500000000,1,84.74,7,1105.0,987,13,110.34,94,3.0,2.0,1,0,0,1,0,0,0,1
456000000,1,114.66,9,1602.0,1253,15,142.1,122,4.0,2.0,0,1,0,0,1,0,0,1
560000000,1,84.95,2,4890.0,3293,51,112.13,36,3.0,2.0,1,0,0,1,0,0,0,1
165000000,1,59.94,7,461.0,453,6,81.97,177,3.0,1.0,0,1,0,0,1,1,0,0
308000000,0,106.064,10,4697.0,3462,49,137.0,587,3.0,2.0,0,1,0,0,1,0,0,1
537000000,0,219.5,5,554.0,252,13,260.1,24,4.0,2.0,1,0,0,1,0,0,0,1
520000000,1,84.32,11,464.0,487,3,103.08,487,3.0,2.0,0,1,0,0,1,0,0,1
200000000,1,49.99,8,471.0,639,6,69.17,410,2.0,1.0,1,0,0,1,0,1,0,0
510000000,1,60.0,12,650.0,645,5,86.96,315,3.0,1.0,1,0,0,1,0,1,0,0
287000000,1,84.64200000000002,6,791.0,504,3,102.73,84,3.0,2.0,0,1,0,0,1,0,0,1
1010000000,1,84.9097,1,753.0,738,11,102.48,0,3.0,2.0,1,0,0,1,0,0,0,1
142000000,0,58.46,5,1418.0,4056,26,80.24,528,2.0,1.0,0,1,0,0,1,1,0,0
319000000,1,106.5,5,240.0,218,3,128.95,41,4.0,2.0,0,1,0,0,1,0,0,1
375000000,1,83.68,17,254.0,230,2,110.48,19,3.0,2.0,0,1,0,0,1,0,0,1
1080000000,1,133.41,5,470.0,256,5,171.98,100,5.0,2.0,1,0,0,0,1,0,0,1
800000000,1,114.78,10,790.0,774,10,139.68,254,4.0,2.0,0,1,1,0,0,0,0,1
590000000,1,84.83,12,359.0,313,5,105.69,227,3.0,2.0,0,1,0,0,1,0,0,1
672330000,1,147.327,7,385.0,295,2,196.03,29,5.0,2.0,0,1,0,0,1,0,0,1
175000000,1,84.54,7,217.0,230,2,102.31,133,3.0,2.0,0,1,0,0,1,0,0,1
160000000,0,59.9444,18,1117.0,1111,17,87.67,99,3.0,2.0,0,1,0,0,1,0,0,1
256000000,1,59.78,23,454.0,372,2,85.86,122,3.0,1.0,0,1,0,0,1,0,0,1
227000000,1,59.99,12,1346.0,1168,17,80.89,469,3.0,1.0,0,1,0,0,1,0,0,1
167000000,0,59.68,4,388.0,383,3,79.34,60,3.0,1.0,0,1,0,0,1,0,0,1
470000000,1,79.777,16,2554.0,2462,31,109.8,901,3.0,2.0,0,1,0,0,1,0,0,1
1800000000,1,144.113,15,1335.0,713,11,165.29,68,4.0,2.0,1,0,0,1,0,0,0,1
370000000,1,68.12,13,832.0,858,9,91.4,738,3.0,1.0,1,0,0,1,0,1,0,0
310000000,1,54.59,13,994.0,3315,21,77.01,810,3.0,1.0,1,0,0,1,0,1,0,0
695000000,0,92.743,53,3728.0,1631,3,138.57,1,3.0,2.0,0,1,0,0,1,0,0,1
320000000,1,84.97,8,3940.0,3003,25,109.57,1066,3.0,2.0,0,1,0,0,1,0,0,1
220000000,1,68.8,13,2561.0,2134,26,94.66,342,3.0,1.0,0,1,0,0,1,1,0,0
270000000,1,84.92,14,347.0,488,6,103.92,413,3.0,2.0,0,1,0,0,1,0,0,1
1046000000,1,84.79,30,9766.0,6864,66,108.82,216,3.0,2.0,1,0,0,1,0,0,0,1
330000000,0,84.93,8,316.0,284,6,113.09,35,3.0,2.0,0,1,0,0,1,0,0,1
250000000,1,112.49,1,4753.0,3169,30,133.47,192,4.0,2.0,0,1,0,0,1,0,0,1
548000000,1,84.99,15,1777.0,1370,24,112.28,63,3.0,2.0,0,1,0,0,1,0,0,1
1600000000,1,122.81,11,1122.0,732,10,158.1,348,4.0,2.0,1,0,0,1,0,0,0,1
210000000,1,44.33,15,994.0,3315,21,62.53,525,3.0,1.0,1,0,0,1,0,1,0,0
225000000,0,84.8734,8,1967.0,1758,19,110.61,477,3.0,2.0,1,0,0,1,0,0,0,1
550000000,1,134.97,23,2195.0,1998,25,163.1,296,4.0,2.0,0,1,0,0,1,0,0,1
320000000,0,59.96,10,3410.0,1926,29,80.72,112,3.0,1.0,0,1,0,0,1,0,0,1
343000000,0,84.84,16,110.0,102,1,106.68,17,3.0,2.0,0,1,0,0,1,0,0,1
275000000,0,77.85,15,1500.0,1963,15,93.0,330,3.0,1.0,0,1,1,0,0,0,0,1
408000000,1,57.78,10,1161.0,1008,15,77.6,343,3.0,2.0,0,1,0,0,1,0,0,1
315000000,0,121.48,5,410.0,414,4,144.17,80,4.0,2.0,0,1,0,0,1,0,0,1
529000000,1,84.9,5,962.0,566,8,98.91,108,3.0,1.0,0,1,1,0,0,0,0,1
207500000,0,84.9902,6,4697.0,3462,49,111.19,0,3.0,2.0,0,1,0,0,1,0,0,1
599000000,1,59.81800000000001,5,402.0,376,5,79.35,89,3.0,2.0,0,1,0,0,1,0,0,1
295000000,0,84.76,4,1833.0,1812,20,106.17,876,3.0,2.0,0,1,0,0,1,0,0,1
814000000,0,115.29,37,3030.0,2100,12,155.85,111,4.0,2.0,0,1,0,0,1,0,0,1
830000000,1,84.79,7,1155.0,863,14,109.06,100,3.0,2.0,0,1,0,0,1,0,0,1
386000000,0,103.528,16,1578.0,922,9,131.86,140,3.0,2.0,0,1,0,0,1,0,0,1
470000000,1,82.94,18,3012.0,2938,16,113.5,434,3.0,2.0,0,1,0,0,1,0,0,1
734000000,1,72.28,7,528.0,1056,10,77.8,108,2.0,1.0,1,0,0,1,0,1,0,0
530000000,1,84.77,11,1376.0,2078,10,107.49,546,3.0,2.0,1,0,0,1,0,0,0,1
795000000,1,50.39,3,1136.0,2841,58,50.67,780,2.0,1.0,0,1,0,0,1,0,0,1
118000000,0,84.99,20,1110.0,1206,12,104.72,547,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,83.72,8,160.0,160,3,103.92,80,3.0,1.0,0,1,0,0,1,0,0,1
312000000,1,50.18,14,1225.0,910,7,67.76,630,2.0,1.0,0,1,1,0,0,1,0,0
430000000,1,84.91,3,1048.0,1213,13,108.06,350,3.0,2.0,0,1,0,0,1,0,0,1
640000000,1,141.515,7,1230.0,1222,15,168.22,280,5.0,2.0,0,1,1,0,0,0,0,1
107800000,0,49.96,4,900.0,936,3,55.37,325,2.0,1.0,0,1,0,0,1,1,0,0
60000000,0,59.38,2,85.0,365,4,77.68,87,3.0,2.0,0,1,0,0,1,0,0,1
1575000000,1,84.97,24,429.0,280,3,111.22,60,3.0,2.0,1,0,0,1,0,0,0,1
470000000,1,84.985,14,507.0,391,6,109.44,225,3.0,2.0,0,1,0,0,1,0,0,1
246000000,0,84.91,5,1500.0,1963,15,102.05,360,3.0,1.0,0,1,1,0,0,0,0,1
109000000,0,49.42,3,340.0,720,5,69.02,720,2.0,1.0,0,1,0,0,1,1,0,0
600000000,1,84.93,4,619.0,564,7,105.95,35,3.0,2.0,0,1,0,0,1,0,0,1
328000000,0,130.595,4,1309.0,1048,11,162.0,122,4.0,2.0,0,1,0,0,1,0,0,1
270000000,1,84.97,4,137.0,119,1,113.74,73,3.0,2.0,0,1,0,0,1,0,0,1
1050000000,1,100.31,11,5540.0,5539,122,132.23,851,3.0,1.0,1,0,0,1,0,0,0,1
99060000,0,59.98,18,540.0,630,6,79.85,383,3.0,1.0,0,1,0,0,1,0,0,1
570000000,1,108.08,8,981.0,1550,12,126.38,120,4.0,2.0,1,0,0,1,0,0,0,1
315000000,1,84.98,5,344.0,340,3,112.4,144,3.0,2.0,0,1,0,0,1,0,0,1
295000000,0,84.9749,13,829.0,703,7,113.91,234,3.0,2.0,0,1,0,0,1,0,0,1
332000000,1,84.97,13,1602.0,1253,15,109.63,250,3.0,2.0,0,1,0,0,1,0,0,1
155000000,1,54.55,9,2195.0,1998,25,72.01,134,2.0,1.0,0,1,0,0,1,1,0,0
252000000,1,59.4,8,630.0,561,7,84.87,232,3.0,1.0,0,1,0,0,1,1,0,0
190000000,0,119.37,23,461.0,564,2,152.1,92,4.0,2.0,0,1,0,0,1,0,0,1
1590000000,1,116.19,23,4113.0,2678,35,144.32,678,4.0,2.0,1,0,0,1,0,0,0,1
670000000,1,84.97,6,3310.0,2517,42,107.49,73,3.0,2.0,1,0,0,1,0,0,0,1
580000000,1,84.96,8,2275.0,1656,28,106.45,1019,3.0,2.0,0,1,0,0,1,0,0,1
135000000,0,84.99,20,3776.0,3382,35,104.76,500,3.0,2.0,0,1,0,0,1,0,0,1
488000000,0,84.6389,8,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
407000000,1,84.91,4,300.0,1320,12,102.35,330,3.0,2.0,0,1,1,0,0,0,0,1
713000000,1,84.97,13,1020.0,680,12,104.74,582,3.0,2.0,1,0,0,1,0,0,0,1
485000000,0,102.295,24,749.0,542,5,131.23,98,3.0,2.0,0,1,0,0,1,0,0,1
98500000,1,49.94,4,1980.0,1980,11,69.28,180,2.0,1.0,0,1,1,0,0,1,0,0
950000000,1,101.9,6,387.0,256,9,135.93,66,3.0,2.0,0,1,0,0,1,0,0,1
395000000,1,59.7,9,1401.0,1444,11,85.69,412,3.0,1.0,0,1,1,0,0,1,0,0
220000000,1,111.94,2,233.0,216,3,144.89,48,4.0,2.0,0,1,0,0,1,0,0,1
415000000,1,78.665,10,1488.0,1244,16,100.42,637,3.0,2.0,0,1,0,0,1,0,0,1
127000000,0,59.63,16,248.0,298,6,77.45,40,3.0,1.0,0,1,0,0,1,0,0,1
296140000,1,84.82,3,1581.0,1421,16,107.82,191,3.0,2.0,1,0,0,1,0,0,0,1
640000000,1,59.82,9,2085.0,1592,15,85.95,354,3.0,1.0,0,1,1,0,0,1,0,0
720000000,0,151.9156,14,4599.0,2752,14,197.66,480,4.0,2.0,0,1,0,0,1,0,0,1
212000000,1,59.88,3,241.0,336,4,84.58,216,2.0,1.0,0,1,0,0,1,1,0,0
150000000,0,59.98,4,1427.0,1420,13,81.65,292,3.0,2.0,0,1,0,0,1,0,0,1
393000000,1,78.07,2,924.0,660,8,102.47,135,3.0,1.0,0,1,1,0,0,0,0,1
333000000,1,79.28,18,218.0,203,1,100.79,75,3.0,2.0,0,1,0,0,1,0,0,1
575000000,1,84.69,4,2022.0,2065,14,110.67,1032,3.0,2.0,0,1,1,0,0,0,0,1
290000000,1,55.32,18,266.0,247,4,74.19,105,3.0,1.0,0,1,0,0,1,1,0,0
126000000,0,59.9942,2,1989.0,1973,18,83.14,1444,3.0,2.0,0,1,0,0,1,0,0,1
267500000,1,59.6,24,530.0,465,5,76.03,215,3.0,1.0,0,1,0,0,1,1,0,0
326000000,0,84.93700000000003,2,555.0,540,6,114.71,360,3.0,2.0,0,1,0,0,1,0,0,1
1336880000,0,157.0176,66,3942.0,1788,3,230.45,204,3.0,2.0,1,0,1,0,0,0,0,1
400000000,1,79.777,6,2554.0,2462,31,109.8,901,3.0,2.0,0,1,0,0,1,0,0,1
419500000,1,114.24,20,833.0,826,5,139.9,134,4.0,2.0,0,1,0,0,1,0,0,1
108500000,0,84.96,17,702.0,848,11,102.96,80,3.0,2.0,0,1,0,0,1,0,0,1
302500000,1,59.76,1,1349.0,1150,14,79.79,240,3.0,1.0,0,1,0,0,1,0,0,1
340000000,0,59.9589,16,749.0,542,5,83.66,50,3.0,2.0,0,1,0,0,1,0,0,1
123000000,0,57.06,4,205.0,288,1,71.26,98,2.0,1.0,0,1,0,0,1,0,0,1
732000000,1,59.95,3,9766.0,6864,66,86.85,600,3.0,2.0,1,0,0,1,0,0,0,1
480000000,1,84.991,11,432.0,423,7,109.29,99,3.0,2.0,0,1,0,0,1,0,0,1
630000000,0,84.9616,28,1124.0,928,6,117.7,295,3.0,2.0,0,1,0,0,1,0,0,1
246000000,1,62.22,13,4753.0,3169,30,82.38,464,2.0,1.0,0,1,0,0,1,1,0,0
445000000,1,59.9843,5,575.0,477,6,79.28,82,3.0,2.0,0,1,0,0,1,0,0,1
78000000,0,84.87,5,462.0,560,6,104.21,560,3.0,2.0,0,1,0,0,1,0,0,1
255000000,0,112.818,15,379.0,231,2,141.18,116,3.0,2.0,0,1,0,0,1,0,0,1
679000000,1,98.66,1,1468.0,1480,25,107.06,72,3.0,1.0,0,1,1,0,0,1,0,0
345000000,1,84.03,11,1544.0,1544,9,108.91,144,3.0,2.0,0,1,0,0,1,0,0,1
157000000,0,59.76,8,882.0,1038,9,75.97,437,3.0,1.0,0,1,0,0,1,0,0,1
120000000,0,59.916,13,431.0,764,6,79.34,764,3.0,1.0,0,1,0,0,1,0,0,1
455000000,1,75.51,1,855.0,855,10,103.06,360,3.0,1.0,0,1,1,0,0,1,0,0
265000000,1,59.28,1,2123.0,2136,17,76.68,90,2.0,1.0,1,0,0,1,0,1,0,0
560000000,1,134.97,25,2195.0,1998,25,163.1,296,4.0,2.0,0,1,0,0,1,0,0,1
480000000,0,124.47,10,554.0,252,13,152.13,40,4.0,2.0,1,0,0,1,0,0,0,1
320000000,1,84.58,14,139.0,154,1,113.99,79,3.0,2.0,0,1,0,0,1,0,0,1
125500000,0,55.77,9,789.0,825,8,75.03,360,3.0,1.0,0,1,0,0,1,1,0,0
319000000,1,84.72,21,954.0,1259,10,108.68,375,3.0,2.0,0,1,0,0,1,0,0,1
250000000,1,42.93,1,2300.0,2400,18,59.93,270,2.0,1.0,0,1,1,0,0,1,0,0
302000000,0,84.9636,13,303.0,298,5,112.83,20,3.0,2.0,0,1,0,0,1,0,1,0
192000000,1,39.82,2,893.0,2433,14,56.98,372,2.0,1.0,1,0,0,1,0,1,0,0
450000000,1,110.56,12,290.0,216,7,134.04,108,3.0,2.0,0,1,0,0,1,0,0,1
810000000,1,92.08,28,937.0,495,3,130.68,78,3.0,2.0,0,1,0,0,1,0,0,1
368000000,0,85.0,14,4515.0,2637,30,107.27,276,3.0,2.0,0,1,0,0,1,0,0,1
165000000,0,59.94,17,486.0,486,4,79.09,186,3.0,1.0,0,1,0,0,1,0,0,1
620000000,1,59.75,2,1140.0,976,13,74.98,246,3.0,1.0,0,1,1,0,0,0,0,1
338000000,1,39.6,11,297.0,1005,6,57.46,405,2.0,1.0,1,0,0,1,0,1,0,0
89000000,0,59.91,12,361.0,458,6,78.66,262,3.0,2.0,0,1,0,0,1,0,0,1
84800000,0,59.97,13,931.0,953,8,83.31,439,2.0,1.0,0,1,0,0,1,1,0,0
1180000000,1,84.9,9,1453.0,1148,14,107.1,162,3.0,2.0,0,1,0,0,1,0,0,1
110000000,0,84.9888,16,522.0,524,6,105.86,249,3.0,2.0,0,1,0,0,1,0,0,1
308000000,0,101.86,14,1556.0,1102,17,130.75,30,3.0,2.0,1,0,0,1,0,0,0,1
154000000,0,59.76,10,1110.0,1206,12,78.14,175,2.0,1.0,0,1,0,0,1,0,0,1
587000000,1,98.32,10,275.0,275,4,119.65,22,3.0,1.0,1,0,0,1,0,0,0,1
209500000,0,84.3263,4,443.0,436,4,111.91,112,3.0,2.0,0,1,0,0,1,0,0,1
593000000,1,79.05,4,1013.0,801,13,111.44,148,3.0,2.0,0,1,0,0,1,0,0,1
480000000,1,83.4,9,311.0,354,4,101.28,174,3.0,1.0,0,1,1,0,0,0,0,1
278000000,0,84.96,16,1992.0,1680,19,108.19,920,3.0,2.0,0,1,0,0,1,0,0,1
299000000,1,67.01,8,187.0,206,3,85.09,10,3.0,1.0,0,1,0,0,1,0,0,1
395000000,1,58.57,13,263.0,263,2,79.05,75,2.0,1.0,0,1,0,0,1,1,0,0
145000000,0,115.5,24,400.0,466,6,144.37,50,4.0,2.0,0,1,0,0,1,0,0,1
145000000,1,49.98,9,471.0,639,6,69.16,75,2.0,1.0,1,0,0,1,0,1,0,0
99500000,0,84.96,2,584.0,730,5,105.79,490,3.0,2.0,0,1,0,0,1,0,0,1
328000000,1,94.06,5,168.0,183,1,118.11,13,3.0,2.0,0,1,0,0,1,0,0,1
320000000,1,84.98,11,344.0,424,3,109.12,200,3.0,2.0,0,1,0,0,1,0,0,1
600000000,1,84.95,13,1017.0,914,10,107.98,514,3.0,2.0,0,1,1,0,0,0,0,1
260000000,0,84.97,14,1551.0,1124,21,112.63,90,3.0,2.0,0,1,0,0,1,0,0,1
273000000,0,164.29,12,707.0,774,7,185.57,120,4.0,2.0,0,1,0,0,1,0,0,1
502000000,1,84.755,3,2300.0,2400,18,100.73,432,3.0,1.0,0,1,1,0,0,0,0,1
115000000,0,59.85,16,1548.0,1358,19,72.43,634,3.0,1.0,1,0,0,1,0,0,0,1
500000000,1,84.9,10,183.0,144,1,107.96,117,3.0,2.0,0,1,0,0,1,0,0,1
625000000,1,84.7835,4,1971.0,1559,22,109.59,360,3.0,2.0,0,1,0,0,1,0,0,1
270000000,1,59.85,3,2124.0,1634,12,76.7,269,2.0,1.0,0,1,1,0,0,1,0,0
353000000,1,59.22,11,2455.0,3930,32,78.87,1260,3.0,1.0,1,0,0,1,0,1,0,0
354000000,0,127.2641,14,1460.0,911,15,160.57,143,4.0,2.0,0,1,0,0,1,0,0,1
470000000,0,129.3472,3,1693.0,862,8,164.51,204,4.0,2.0,0,1,0,0,1,0,0,1
750000000,1,121.93,15,2924.0,2397,31,154.17,202,4.0,2.0,0,1,0,0,1,0,0,1
110500000,1,44.89,15,840.0,840,5,59.04,150,2.0,1.0,0,1,1,0,0,0,0,1
172000000,0,117.95,20,955.0,894,5,139.52,200,4.0,2.0,0,1,0,0,1,0,0,1
95000000,0,59.22,8,220.0,285,2,84.55,100,2.0,1.0,0,1,0,0,1,1,0,0
267000000,0,84.76,17,1833.0,1812,20,106.17,876,3.0,2.0,0,1,0,0,1,0,0,1
610000000,1,84.88,8,530.0,448,7,107.09,402,3.0,2.0,0,1,0,0,1,0,0,1
458000000,1,84.705,9,1665.0,2017,22,105.19,805,3.0,2.0,0,1,0,0,1,0,0,1
169500000,1,34.44,11,486.0,1624,10,49.93,384,2.0,1.0,1,0,0,1,0,1,0,0
103800000,0,79.195,7,900.0,900,11,96.12,300,3.0,1.0,0,1,0,0,1,0,0,1
490000000,1,59.94,18,508.0,422,7,85.0,116,3.0,2.0,0,1,0,0,1,0,0,1
110000000,0,84.89,14,250.0,255,1,102.91,135,3.0,1.0,0,1,0,0,1,0,0,1
265000000,1,59.84,18,1762.0,1495,18,81.73,654,3.0,1.0,0,1,0,0,1,0,0,1
135000000,1,59.79,4,80.0,315,3,77.43,165,3.0,1.0,0,1,0,0,1,0,0,1
501600000,0,159.8382,21,2733.0,1598,19,201.51,165,4.0,2.0,0,1,0,0,1,0,0,1
120500000,0,59.8,8,1992.0,1680,19,79.22,360,3.0,1.0,0,1,0,0,1,0,0,1
585000000,1,83.02,12,381.0,708,6,100.49,76,3.0,2.0,1,0,0,1,0,0,0,1
170000000,1,39.7,13,781.0,1391,10,54.56,296,1.0,1.0,1,0,0,1,0,1,0,0
300000000,0,99.66,2,758.0,570,7,122.84,120,4.0,2.0,0,1,0,0,1,0,0,1
129500000,0,29.24,4,717.0,674,5,43.53,60,1.0,1.0,0,1,0,0,1,1,0,0
420000000,1,84.84299999999998,13,2733.0,2197,30,109.94,628,3.0,2.0,0,1,0,0,1,0,0,1
90000000,0,59.95,15,264.0,318,1,80.01,23,2.0,1.0,0,1,0,0,1,0,0,1
417000000,1,84.09,5,2366.0,1971,28,105.32,394,3.0,2.0,0,1,0,0,1,0,0,1
402000000,0,147.97,6,554.0,252,13,180.87,18,4.0,2.0,1,0,0,1,0,0,0,1
390000000,1,84.98,6,466.0,1018,16,112.43,40,3.0,2.0,0,1,0,0,1,0,0,1
140000000,0,49.94,25,547.0,928,9,67.4,288,2.0,1.0,1,0,0,1,0,1,0,0
325000000,0,84.97,7,2252.0,1895,17,106.74,69,3.0,2.0,0,1,0,0,1,0,0,1
277000000,1,59.99,10,2088.0,1634,28,78.94,105,3.0,2.0,0,1,0,0,1,1,0,0
374100000,0,84.9669,9,1761.0,1326,9,110.8,530,3.0,2.0,0,1,0,0,1,0,0,1
445000000,1,75.36,8,450.0,476,4,91.01,160,3.0,1.0,0,1,0,0,1,0,0,1
173000000,0,84.98,3,1578.0,922,9,108.06,150,3.0,2.0,0,1,0,0,1,0,0,1
123000000,1,49.93,12,1650.0,1650,12,71.0,492,3.0,1.0,1,0,0,1,0,1,0,0
197000000,0,84.98,15,3776.0,3382,35,107.48,850,3.0,2.0,0,1,0,0,1,0,0,1
200000000,0,84.92,15,225.0,343,1,125.62,164,3.0,2.0,0,1,0,0,1,0,0,1
514000000,1,84.87,12,3384.0,3404,35,104.58,1034,3.0,2.0,0,1,0,0,1,0,0,1
255000000,0,134.64,8,394.0,363,3,160.85,86,4.0,2.0,0,1,0,0,1,0,0,1
405000000,1,59.82,7,2085.0,1592,15,85.95,354,3.0,1.0,0,1,1,0,0,1,0,0
305000000,1,107.28,1,432.0,864,7,114.78,120,4.0,1.0,0,1,0,0,1,1,0,0
168080000,0,84.6588,12,918.0,712,15,111.48,46,3.0,2.0,0,1,0,0,1,0,0,1
98000000,0,59.76,1,449.0,370,2,86.29,56,3.0,1.0,0,1,0,0,1,1,0,0
900000000,1,84.99,24,7876.0,5563,65,110.3,350,3.0,2.0,1,0,0,1,0,0,0,1
454000000,1,84.92299999999999,2,426.0,297,2,112.4,124,3.0,2.0,0,1,0,0,1,0,0,1
226000000,0,59.85,24,1548.0,1358,19,72.43,634,3.0,1.0,1,0,0,1,0,0,0,1
315000000,1,59.91,5,369.0,410,3,81.29,156,2.0,1.0,0,1,0,0,1,1,0,0
869000000,1,100.25,6,785.0,786,11,108.33,338,3.0,1.0,1,0,0,1,0,1,0,0
1195000000,1,163.87,26,542.0,290,2,207.4,54,4.0,2.0,1,0,0,1,0,0,0,1
210000000,1,58.71,3,518.0,518,13,60.21,5,2.0,1.0,0,1,0,0,1,0,0,1
410000000,1,58.01,7,823.0,2646,28,80.26,1300,2.0,1.0,1,0,0,1,0,1,0,0
196000000,0,76.67,8,108.0,144,2,101.83,60,4.0,1.0,0,1,0,0,1,1,0,0
84000000,0,59.56,4,522.0,672,20,65.8,50,2.0,1.0,0,1,0,0,1,0,0,1
300000000,0,84.956,15,208.0,200,2,106.1,110,3.0,2.0,1,0,0,1,0,0,0,1
98000000,0,49.08,9,2500.0,2960,17,68.12,2960,3.0,1.0,0,1,0,0,1,1,0,0
440000000,1,84.66,1,1299.0,1080,8,111.96,150,3.0,2.0,0,1,1,0,0,1,0,0
355000000,0,84.92,16,716.0,422,6,103.75,126,3.0,2.0,0,1,0,0,1,0,0,1
902000000,1,84.99,3,7876.0,5563,65,109.4,149,3.0,2.0,1,0,0,1,0,0,0,1
73000000,0,41.27,22,110.0,500,4,56.27,500,2.0,1.0,0,1,0,0,1,1,0,0
90000000,0,49.14,4,700.0,990,7,62.81,556,2.0,1.0,0,1,0,0,1,0,1,0
945000000,1,124.93,2,444.0,444,6,151.99,133,4.0,2.0,0,1,0,0,1,0,0,1
71000000,0,40.1,4,298.0,400,8,45.39,385,2.0,1.0,0,1,0,0,1,0,0,1
135000000,0,57.09,10,800.0,1000,9,78.3,600,3.0,1.0,0,1,0,0,1,1,0,0
564000000,1,84.84,2,282.0,290,4,107.52,129,3.0,2.0,0,1,0,0,1,0,0,1
154000000,0,77.82,1,375.0,988,6,94.2,180,3.0,2.0,0,1,0,0,1,0,0,1
440000000,1,84.9,17,266.0,420,4,106.51,352,3.0,2.0,1,0,0,1,0,0,0,1
650000000,1,107.75,1,877.0,725,10,132.32,55,4.0,3.0,0,1,0,0,1,0,0,1
769000000,0,125.4155,46,4599.0,2752,14,166.76,470,4.0,2.0,0,1,0,0,1,0,0,1
154000000,0,56.345,5,952.0,896,10,75.28,402,3.0,1.0,1,0,0,1,0,0,0,1
140000000,0,84.77,13,159.0,211,1,104.36,96,3.0,2.0,0,1,0,0,1,0,0,1
294000000,1,59.99,9,2088.0,1634,28,78.94,105,3.0,2.0,0,1,0,0,1,1,0,0
283000000,1,84.65,4,328.0,278,6,99.96,165,3.0,2.0,1,0,0,1,0,0,0,1
129500000,1,31.0,8,438.0,438,2,42.84,79,2.0,1.0,0,1,1,0,0,1,0,0
500000000,1,84.95,2,182.0,160,2,106.39,22,3.0,2.0,0,1,0,0,1,0,0,1
328000000,1,59.651,10,124.0,148,2,76.93,115,3.0,1.0,0,1,0,0,1,0,0,1
378000000,1,59.855,13,2733.0,2197,30,82.62,624,3.0,1.0,0,1,0,0,1,0,0,1
129000000,0,84.91,10,862.0,831,12,108.9,288,3.0,2.0,0,1,0,0,1,0,0,1
450000000,1,114.88,21,1665.0,2017,22,137.59,325,4.0,2.0,0,1,0,0,1,0,0,1
1375000000,1,84.943,9,6075.0,3410,44,116.87,682,3.0,2.0,1,0,0,1,0,0,0,1
740000000,1,117.68,11,744.0,444,7,135.31,96,4.0,2.0,0,1,0,0,1,0,0,1
575000000,1,84.95,6,395.0,374,9,113.98,81,3.0,2.0,0,1,0,0,1,0,0,1
398000000,0,84.6389,26,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
143000000,0,124.545,2,280.0,438,4,152.07,25,4.0,2.0,0,1,0,0,1,0,0,1
430000000,1,84.96,4,1188.0,1329,16,102.68,240,3.0,2.0,0,1,0,0,1,0,0,1
795000000,1,39.51,7,325.0,1162,8,55.23,213,3.0,1.0,1,0,0,1,0,1,0,0
